"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","feature","no_nas","color"
944.0,944.0,941.769165039,939.18170166,936.794433594,934.216003418,931.721862793,929.320495605,926.88067627,924.570007324,922.272277832,919.908874512,917.686218262,915.438720703,913.140075684,910.915405273,908.733825684,906.193115234,903.870422363,901.358154297,898.904602051,896.385498047,893.909790039,891.474182129,889.125488281,886.745605469,884.446105957,882.166259766,879.919799805,877.582275391,875.311218262,873.056762695,870.961303711,868.82434082,866.450317383,864.288330078,862.014770508,859.588134766,857.332458496,854.915100098,852.468017578,850.254638672,847.800842285,845.570068359,843.382995605,840.960998535,838.720458984,836.425109863,834.076416016,831.851379395,829.538391113,827.088378906,824.961120605,822.672485352,820.035705566,817.803894043,815.368286133,812.984313965,810.521606445,808.034729004,805.705444336,803.523071289,801.287597656,798.903137207,796.539611816,794.118347168,791.818969727,789.45111084,787.030456543,785.165161133,782.864379883,780.534179688,778.364807129,775.996337891,773.703063965,770.877929688,768.389038086,765.934204102,763.607788086,761.198791504,758.805969238,756.483459473,754.00177002,751.520141602,749.11138916,746.566772461,744.206542969,741.908447266,739.727416992,737.380859375,735.133178711,732.534912109,730.216369629,727.725708008,725.085205078,722.689697266,720.147766113,717.708496094,715.315490723,712.83215332,710.344909668,"cable1","102","#19CECA"
997.0,997.0,996.573120117,995.91973877,995.399230957,994.89465332,994.213256836,993.777160645,993.115844727,992.710021973,992.333251953,991.881469727,991.549194336,991.28326416,990.922668457,990.599975586,990.243041992,989.692016602,989.207702637,988.658874512,996.801147461,996.254821777,995.751159668,995.182373047,994.767883301,994.252685547,993.934692383,993.603149414,993.223022461,992.769836426,992.45690918,992.091796875,991.946411133,991.687927246,991.231079102,991.018432617,990.670654297,990.115661621,989.843322754,989.350402832,988.901794434,988.606567383,988.070617676,987.671203613,987.420166016,986.948547363,986.604309082,986.272460938,985.86138916,985.479736328,985.152648926,984.691101074,984.489746094,984.046691895,983.463012695,983.086120605,982.633605957,982.159179688,981.651428223,981.079956055,980.445373535,980.10559082,979.65411377,979.073364258,978.554626465,977.926940918,977.395690918,977.010253906,976.438293457,975.971069336,975.443969727,974.760375977,974.361450195,973.762756348,973.207885742,972.698425293,972.154052734,971.635559082,971.1640625,970.747741699,970.39074707,970.125305176,969.650024414,969.120910645,968.345092773,967.33416748,966.441101074,965.453063965,964.358520508,963.277893066,962.028381348,960.541809082,959.209350586,957.651000977,956.098937988,954.751098633,953.104431152,951.48059082,950.014465332,948.446594238,947.001464844,"frontwall","102","#E7E7E4"
756.0,756.0,755.214904785,754.325439453,753.649414062,752.829223633,751.878479004,751.04888916,750.116577148,749.312988281,748.553222656,747.799560547,747.100280762,746.42376709,745.805419922,745.111816406,744.378479004,743.498352051,742.756713867,741.865356445,741.028503418,740.157165527,739.330383301,738.591247559,737.872619629,737.014465332,736.355957031,735.738098145,734.981323242,734.144042969,733.460510254,732.799743652,732.229614258,731.582092285,730.888061523,730.268981934,729.594238281,728.795471191,728.076599121,727.20715332,726.484375,725.854675293,724.923034668,724.10345459,723.474914551,722.683654785,721.991394043,721.221252441,720.448669434,719.854736328,719.131286621,718.385559082,717.986022949,717.321289062,716.352539062,715.742248535,714.839172363,714.023193359,713.126342773,712.159851074,711.303100586,710.704223633,709.930847168,709.116882324,708.356018066,707.498535156,706.805847168,706.156921387,705.490905762,704.996704102,704.364013672,703.703308105,703.234863281,702.523864746,701.805480957,700.985961914,700.129394531,699.287536621,698.541687012,697.718933105,696.98840332,696.227111816,695.314147949,694.607910156,693.773376465,692.875061035,692.26940918,691.746520996,691.009216309,690.519287109,689.832824707,688.965332031,688.303222656,687.301147461,686.491638184,685.758300781,684.928833008,684.042602539,683.218200684,682.375671387,681.780883789,"tree1","102","#40BF0C"
768.0,768.0,767.325744629,766.608337402,766.061828613,765.240966797,764.557617188,763.905944824,762.832702637,762.255310059,761.560424805,760.926025391,760.348571777,759.843566895,759.260314941,758.740722656,758.148742676,757.311828613,756.66986084,755.902893066,755.155212402,754.385253906,753.728149414,752.977233887,752.356506348,751.645629883,751.147644043,750.597167969,749.979309082,749.223205566,748.739257812,748.057678223,747.707275391,747.127380371,746.494873047,746.023071289,745.463562012,744.695861816,744.10534668,743.32611084,742.717956543,742.072937012,741.402893066,740.66998291,740.128173828,739.397094727,738.800964355,738.161865234,737.507202148,736.92401123,736.348022461,735.686767578,735.373352051,734.700500488,733.945373535,733.383605957,732.690673828,732.050109863,731.246887207,730.419433594,729.690490723,729.073730469,728.512023926,727.797363281,727.039367676,726.322814941,725.69732666,725.230041504,724.729431152,724.280395508,723.803344727,723.217468262,722.913513184,722.229675293,721.618896484,720.94543457,720.230407715,719.565673828,718.889099121,718.074462891,717.453430176,716.872070312,716.101318359,715.411071777,714.67590332,713.966186523,713.509887695,713.075378418,712.480285645,712.109130859,711.611633301,710.809082031,710.267883301,709.452636719,708.774475098,708.133117676,707.434509277,706.643188477,706.129760742,705.297241211,704.751342773,"tree1","102","#40BF0C"
186.0,186.0,185.742279053,185.252822876,184.960540771,184.592407227,184.091567993,183.799331665,183.272979736,183.016082764,182.828872681,182.456161499,182.319152832,182.199142456,181.994613647,181.841430664,181.642059326,181.20161438,180.912109375,180.488876343,180.071914673,179.724533081,179.291305542,178.967803955,178.700500488,178.324996948,178.162704468,177.985916138,177.770126343,177.465621948,177.279922485,177.081512451,177.017868042,176.908370972,176.657852173,176.551101685,176.289398193,175.96421814,175.828231812,175.470581055,175.161315918,175.010055542,174.605224609,174.345306396,174.262756348,173.89630127,173.737701416,173.529953003,173.258895874,173.076858521,172.886520386,172.579788208,172.525314331,172.271713257,171.842926025,171.660995483,171.312469482,171.006149292,170.636062622,170.202011108,169.859176636,169.767837524,169.532150269,169.23147583,169.029052734,168.665924072,168.422561646,168.257507324,168.018966675,168.038146973,167.882339478,167.59046936,167.586410522,167.299758911,167.023376465,166.749801636,166.396331787,166.032714844,165.746383667,165.398025513,165.122329712,164.891845703,164.444366455,164.160873413,163.827178955,163.376754761,163.243896484,163.086593628,162.846069336,162.846694946,162.598602295,162.112731934,161.902282715,161.448318481,161.022872925,160.780426025,160.408599854,159.982894897,159.685775757,159.301391602,158.981918335,"tower","102","#B7B282"
932.0,932.0,931.540893555,930.850036621,930.297058105,929.772888184,929.069335938,928.597717285,927.927185059,927.478942871,927.091003418,926.603637695,926.241149902,925.96484375,925.561950684,925.181030273,924.829772949,924.208129883,923.761474609,923.136169434,922.557983398,921.987243652,921.395507812,920.854675293,920.370910645,919.855773926,919.505981445,919.12689209,918.755065918,918.24420166,917.926818848,917.563232422,917.325866699,917.02532959,916.562133789,916.289611816,915.90447998,915.361816406,915.019165039,914.524719238,914.024475098,913.718139648,913.12902832,912.71685791,912.447265625,911.927856445,911.551330566,911.171386719,910.77722168,910.368896484,910.004211426,909.506225586,909.280334473,908.84362793,908.175476074,907.815124512,907.288330078,906.832336426,906.243469238,905.702880859,905.1171875,904.881469727,904.511352539,904.054077148,903.709838867,903.149353027,902.772705078,902.424255371,901.992797852,901.704467773,901.309753418,900.834228516,900.646118164,900.150695801,899.721984863,899.160522461,898.682556152,898.121032715,897.683044434,897.171386719,896.717773438,896.276977539,895.692810059,895.160339355,894.681640625,894.062133789,893.772521973,893.382751465,892.944396973,892.76739502,892.335449219,891.688171387,891.261352539,890.647766113,889.993347168,889.57434082,889.015625,888.378540039,887.928161621,887.366882324,886.867919922,"frontwall","102","#E7E7E4"
985.0,985.0,983.992004395,982.928894043,981.949279785,980.846557617,979.649658203,978.571655273,977.307678223,976.29498291,975.230651855,974.155822754,973.185913086,972.458129883,971.568603516,970.710754395,983.534606934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
637.0,637.0,636.429199219,635.764221191,635.032104492,634.389587402,633.640563965,633.016601562,632.192138672,631.697998047,631.14074707,630.50579834,630.027404785,629.645507812,629.120361328,628.668640137,628.106506348,627.380310059,626.797424316,626.051208496,625.347595215,624.730102539,624.025756836,623.397949219,622.865722656,622.173522949,621.735961914,621.228942871,620.733276367,620.094238281,619.656188965,619.113830566,618.786071777,618.33001709,617.817565918,617.39630127,616.864501953,616.219543457,615.684631348,615.048034668,614.453979492,613.947265625,613.216247559,612.70526123,612.32244873,611.671081543,611.191650391,610.742004395,610.173095703,609.761413574,609.218200684,608.692993164,608.294311523,607.83392334,607.039123535,606.491943359,605.889831543,605.214416504,604.552734375,603.834716797,603.112121582,602.721435547,602.147338867,601.572814941,600.993225098,600.329589844,599.876159668,599.410522461,598.913452148,598.575744629,598.155090332,597.624816895,597.318115234,596.816894531,596.218017578,595.655944824,595.011047363,594.339782715,593.836547852,593.219360352,592.741638184,592.217163086,591.569824219,591.026550293,590.400146484,589.756347656,589.340026855,588.930419922,588.458312988,588.122375488,587.676086426,586.962341309,586.513366699,585.757385254,585.002624512,584.465515137,583.8828125,583.083740234,582.568908691,581.895751953,581.262268066,"tree1","102","#40BF0C"
808.0,808.0,807.063293457,805.99597168,805.055541992,804.02923584,802.933959961,801.918701172,800.743286133,799.865234375,798.891174316,797.93182373,797.072387695,796.251708984,795.415893555,794.618286133,793.869506836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
1021.0,1021.0,1020.58312988,1028.71179199,1028.25439453,1027.70922852,1027.02697754,1026.60107422,1025.96386719,1025.54125977,1025.21411133,1024.74389648,1024.47924805,1024.21533203,1023.84033203,1023.52484131,1023.19207764,1022.64611816,1022.16833496,1021.63378906,1021.03613281,1020.5289917,1019.9899292,1019.45568848,1019.03387451,1018.54260254,1018.22619629,1017.91815186,1017.5390625,1017.09594727,1016.84558105,1016.48376465,1016.31402588,1016.06658936,1015.66864014,1015.44543457,1015.07830811,1014.59112549,1014.24737549,1013.82904053,1013.3638916,1013.04150391,1012.42834473,1011.96362305,1011.61413574,1010.96368408,1010.48803711,1010.07525635,1009.5423584,1009.05297852,1008.6706543,1008.09765625,1007.86224365,1007.28253174,1006.70178223,1006.31512451,1005.95355225,1005.5881958,1005.13653564,1004.72674561,1004.1237793,1003.84106445,1003.34411621,1002.81604004,1002.21234131,1001.38726807,1000.50408936,999.47833252,997.914733887,996.609069824,995.019348145,993.562255859,992.109680176,990.328308105,988.650085449,986.881774902,985.251708984,983.603820801,981.935058594,980.34161377,978.727233887,976.879638672,975.032287598,973.338867188,971.636413574,969.675109863,967.973937988,966.243774414,964.620788574,963.097229004,961.44934082,959.610473633,957.912841797,955.965637207,954.069030762,952.470275879,950.632385254,948.716247559,946.973083496,945.195617676,943.434143066,"frontwall","102","#E7E7E4"
676.0,676.0,675.291137695,674.512756348,673.883361816,673.164489746,672.305419922,671.45690918,670.796813965,670.175415039,669.652893066,668.944824219,668.378723145,668.002380371,667.395751953,666.913208008,666.273925781,665.529541016,664.863830566,664.067260742,663.357727051,662.694763184,661.958862305,661.292480469,660.735778809,659.990539551,659.432678223,658.928894043,658.321533203,657.666259766,657.066467285,656.5546875,656.107849121,655.652893066,655.006286621,654.531005859,653.91986084,653.211669922,652.607971191,651.978271484,651.371887207,650.783447266,650.015991211,649.296142578,648.872619629,648.130126953,647.624755859,646.984375,646.390258789,645.854919434,645.339355469,644.613830566,644.219299316,643.667602539,642.845825195,642.234985352,641.559570312,640.914672852,640.16394043,639.363647461,638.688598633,638.191040039,637.55682373,636.8515625,636.27142334,635.568847656,634.959533691,634.451538086,633.883544922,633.472412109,632.963806152,632.298339844,631.967102051,631.272338867,630.611877441,629.957824707,629.194335938,628.457458496,627.819458008,627.089294434,626.443725586,625.850585938,625.03302002,624.41973877,623.711181641,622.881408691,622.360656738,621.850830078,621.275756836,620.942077637,620.352294922,619.522460938,618.985534668,618.161499023,617.447631836,616.806945801,616.130371094,615.34362793,614.706787109,613.92779541,613.231872559,"tree1","102","#40BF0C"
689.0,689.0,688.085998535,687.124694824,686.326599121,685.520996094,684.503601074,683.618041992,682.435424805,681.673828125,680.892944336,680.148193359,679.546203613,678.934875488,678.248474121,677.653869629,676.900146484,675.952087402,675.049865723,674.103088379,673.274658203,672.45880127,671.659667969,670.859436035,670.043762207,669.174072266,668.512084961,667.872314453,667.081848145,666.166442871,665.538146973,664.846008301,664.289123535,663.6328125,662.900817871,662.254882812,661.492919922,660.635314941,659.953552246,659.050537109,658.23828125,657.579650879,656.709594727,655.868225098,655.173828125,654.288574219,653.650512695,652.837097168,652.025390625,651.283569336,650.644104004,649.886962891,649.277770996,648.562988281,647.798950195,646.955200195,646.074645996,645.238342285,644.287658691,643.325439453,642.431884766,641.768371582,640.937438965,640.110656738,639.27734375,638.351257324,637.705627441,637.008056641,636.237365723,635.820861816,635.090881348,634.313049316,633.875,633.027954102,632.197143555,631.497680664,630.62890625,629.750183105,628.848083496,627.93939209,627.146484375,626.310974121,625.46270752,624.737731934,623.82800293,622.894348145,622.242126465,621.692077637,620.929626465,620.472045898,619.721435547,618.75567627,618.02947998,617.079711914,616.201843262,615.43572998,614.629882812,613.581420898,612.7890625,611.83001709,610.916137695,"tree1","102","#40BF0C"
460.0,460.0,459.479614258,458.840209961,458.258544922,457.774993896,457.022033691,456.507598877,455.766906738,455.212219238,454.707397461,454.209136963,453.807983398,453.430114746,453.012115479,452.643951416,452.172424316,451.502532959,450.899658203,450.192169189,449.644775391,449.030212402,448.475830078,447.911834717,447.367431641,446.808013916,446.353027344,445.950622559,445.448883057,444.866516113,444.437927246,443.959106445,443.791137695,443.34866333,442.898834229,442.542633057,442.098968506,441.420715332,440.995941162,440.470672607,439.934509277,439.534088135,438.8699646,438.338500977,437.983123779,437.393859863,436.942626953,436.526000977,435.969848633,435.504730225,435.106536865,434.506072998,434.324798584,433.806915283,433.181365967,432.767822266,432.183258057,431.662384033,431.032928467,430.377319336,429.772735596,429.312042236,428.888977051,428.347320557,427.819946289,427.135772705,426.686126709,426.36517334,425.912445068,425.567352295,425.167541504,424.727325439,424.522644043,424.00289917,423.410064697,422.842895508,422.1902771,421.615234375,421.04800415,420.374176025,419.866333008,419.372375488,418.714263916,418.105041504,417.489685059,416.880126953,416.51449585,416.050109863,415.499053955,415.240905762,414.789001465,413.994720459,413.521484375,412.784332275,412.070007324,411.562103271,410.847991943,410.177703857,409.693634033,408.918701172,408.335083008,"tree3","102","#1C511C"
